"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"ARG1",-0.979441589017896,3.67274465034661,-13.493124787779,3.67656419750959e-30,1.56055478449222e-28,57.8335103050775,"down"
"CNTROB",-0.581340852671535,6.18588064936879,-13.4910897358182,3.73088272606418e-30,1.57621078160496e-28,57.8189494388339,"down"
"MMP16",0.844356104786042,4.66499673229758,13.4786965411115,4.07943086850561e-30,1.71544811544926e-28,57.7302783957234,"up"
"PRKACB",0.603423952236934,7.02629409344359,13.4773267803451,4.11989846688622e-30,1.72444453884807e-28,57.7204782932527,"up"
"PCSK9",-0.713527774122431,5.62121588207337,-13.4733880748115,4.23851121650536e-30,1.76591612481221e-28,57.6922987150673,"down"
"CERS2",-0.441651542009335,8.51764507336938,-13.4673425667012,4.42724309893391e-30,1.83608737878264e-28,57.6490468855509,"down"
"RGCC",-1.12655515483692,9.08121134084806,-13.4562138038885,5.01821167652797e-30,2.07167359668901e-28,57.5255610932801,"down"
"HLTF",0.672895473658078,6.6726554807422,13.4306319615703,5.76783723242589e-30,2.37031892810739e-28,57.3864300645915,"up"
"PHC2",-0.503827916821533,6.2328309616197,-13.4297479535984,5.8046913822778e-30,2.3746703523608e-28,57.380106663806,"down"
"POSTN",1.92581980339696,8.90009478653121,13.4708424013919,5.97751553144682e-30,2.43435666305454e-28,57.3575404612583,"up"
"TMEM100",-2.13656159089054,5.87364377924883,-13.4485857505412,7.18023014004756e-30,2.91105204915561e-28,57.1760216384542,"down"
"FAM13C",0.983869530511345,7.09036533579885,13.3914948580198,7.64656533494465e-30,3.08627666041226e-28,57.1065030208849,"up"
"ESAM",-1.00865356935988,6.57241854034874,-13.3903226421033,7.71140917955005e-30,3.09762560809567e-28,57.0981195725549,"down"
"SHE",-0.692187984126447,7.0205382451006,-13.3897514028335,7.7432074707402e-30,3.09762560809567e-28,57.0940342032177,"down"
"PEX5",-0.441676043349606,6.46822474933342,-13.3840827357931,8.06594636716815e-30,3.21252075354922e-28,57.0534938315176,"down"
"AP5B1",-0.578052748543332,5.87690036605533,-13.3810800315506,8.24231319928274e-30,3.26836638748751e-28,57.0320199635388,"down"
"MOCS1",-0.626191280206881,5.91813000892694,-13.3658457530626,9.19828149323547e-30,3.63151366726384e-28,56.9230767012896,"down"
"STARD3NL",-0.623047084108119,6.89772403396748,-13.3607028892308,9.54540664010587e-30,3.75217484492162e-28,56.8863009282065,"down"
"GATA2",-0.971163724017682,6.69929830545371,-13.3419354495151,1.09269479647387e-29,4.27664660386157e-28,56.7521060484637,"down"
"VWA5A",0.666127078994501,7.02480120980835,13.3343967769513,1.15366134997333e-29,4.49579839013312e-28,56.6982050296849,"up"
"GPIHBP1",-0.922316097012814,6.38443944925374,-13.3230913114484,1.25152060138271e-29,4.85622221334812e-28,56.6173755866889,"down"
"CPLANE1",0.7798539014591,6.66294813703262,13.3173390189083,1.30445314357643e-29,5.03998327823698e-28,56.5762508672836,"up"
"SLC27A3",-0.800821521716172,6.98596276795786,-13.3163503043979,1.31377402105233e-29,5.05439613801453e-28,56.5691823997351,"down"
"TLCD1",-0.56422984898916,5.18846435594122,-13.3123704609651,1.35197108944988e-29,5.17930958462557e-28,56.5407302748616,"down"
"PVR",-0.677853983610932,6.76277952646732,-13.2971729484647,1.50832360588958e-29,5.75390452356441e-28,56.4320878919965,"down"
"TFE3",-0.582455597601532,6.78641032755745,-13.2920301991391,1.56522443076307e-29,5.94587986492812e-28,56.3953259339874,"down"
"TIA1",0.684181478579545,8.8817423246315,13.2876846195028,1.61497396412717e-29,6.10919648940323e-28,56.3642631820156,"up"
"DUOX1",-1.08035786825827,7.62681542538514,-13.2844264512563,1.70374192727526e-29,6.41813781853983e-28,56.3117643691468,"down"
"PRX",-0.78152746483044,6.03336659553075,-13.2780993702882,1.73036676123683e-29,6.4913883354117e-28,56.2957491912575,"down"
"ABCC8",-0.690117727314878,5.18857002958359,-13.270271825163,1.83068430742701e-29,6.83934579481305e-28,56.2398016739866,"down"
"PRR16",-0.571227620654079,4.69608427129299,-13.2615510071792,1.94930903112255e-29,7.25255265447696e-28,56.1774723127166,"down"
"PCYT2",-0.605090274201667,6.70039418146517,-13.2575924080907,2.00566120654476e-29,7.43163236408655e-28,56.1491804397195,"down"
"SYN2",-0.670867845056034,5.16994953870455,-13.2519327158705,2.08906818690377e-29,7.67971220079068e-28,56.1087320414353,"down"
"MAMLD1",-0.624519643441342,5.63795829374482,-13.2518972228456,2.08960203671553e-29,7.67971220079068e-28,56.1084783857526,"down"
"KCNMB4",-0.906676098905993,6.46265945710122,-13.2493364241246,2.12848087529977e-29,7.79092939011548e-28,56.0901774263695,"down"
"PROK2",-1.17100954201286,6.07106548842565,-13.2511445337182,2.26897077143212e-29,8.27167933246683e-28,56.0283228849254,"down"
"ANKMY2",0.59021160919857,6.52995958115159,13.2296850576493,2.45191184567362e-29,8.90270481796593e-28,55.9497461538591,"up"
"PRSS12",1.54818244251282,7.05711455910398,13.2497042542706,2.66487501178253e-29,9.63725399261034e-28,55.8717939320787,"up"
"FOXF1",-0.862082677322962,5.33537168543006,-13.2008119353703,3.0182670524845e-29,1.08717738731125e-27,55.743443887324,"down"
"SPATA18",1.98188465939123,7.35285388502938,13.241472212281,3.11129492255399e-29,1.11623878550836e-27,55.7200412594847,"up"
"CTH",-0.908895871204304,4.87414297082798,-13.1883843223315,3.30065393049522e-29,1.1794945527908e-27,55.6546577688501,"down"
"RASGRP4",-0.652402920606137,5.33737862975635,-13.1742112062323,3.65506034073553e-29,1.30100002128307e-27,55.5534094184002,"down"
"LOC100129434",-0.698675340758309,5.29881019146769,-13.1601896520762,4.0430761036029e-29,1.43346866873231e-27,55.4532523901225,"down"
"CDH13",-1.11645047322602,6.72984197253503,-13.1465550748326,4.70077310553626e-29,1.66014412684193e-27,55.3047421478094,"down"
"MOXD1",0.976523752961221,8.29085003499797,13.1291360171143,5.05524028585318e-29,1.77838239005442e-27,55.2314650147887,"up"
"NOTCH4",-0.981067353755553,6.90159048419936,-13.1234858894371,5.26494958475638e-29,1.84497710061172e-27,55.1911160679993,"down"
"OTULINL",-0.884138678305349,7.5764847941506,-13.121437839441,5.34309246506488e-29,1.86513123461975e-27,55.1764908017518,"down"
"SHANK3",-0.777951760185848,6.43199148460174,-13.1053520468434,5.99852968953283e-29,2.08587334319486e-27,55.0616277751995,"down"
"FGFR4",-0.905221249475758,6.69441832162354,-13.096823937544,6.37800241919524e-29,2.20933026329288e-27,55.0007364085401,"down"
"TSHZ2",0.803500574660254,5.15365197280316,13.0955545575362,6.43650058924395e-29,2.22108403921201e-27,54.9916732278448,"up"
"SIGLEC10",-0.869189366753991,5.54570375048005,-13.0895939006143,6.71844190378956e-29,2.30956019970195e-27,54.9491160576371,"down"
"CEP97",0.748532288690561,6.45885152729062,13.0870605903631,6.84197407290631e-29,2.34311695428583e-27,54.9310295474182,"up"
"ZNF711",0.672578984445399,4.87992278127246,13.0694062419018,7.76822391680702e-29,2.6429738283696e-27,54.8049952315582,"up"
"TM7SF3",0.540659537305777,8.20553666406001,13.0692665450519,7.77603183659233e-29,2.6429738283696e-27,54.8039979960173,"up"
"RNASE2",-1.13594857341649,4.40140552024288,-13.0745040857474,7.98433594810656e-29,2.70360978677271e-27,54.7791232424055,"down"
"COL17A1",1.07622395081674,5.76474433566055,13.0650586599067,8.31277239832827e-29,2.80431997213753e-27,54.7385196798228,"up"
"TAL1",-0.72403522701329,5.73450597497439,-13.0555993568727,8.57908280673119e-29,2.88340102809133e-27,54.7064384095652,"down"
"CEP126",1.34437031774771,6.09399331552294,13.0602925589554,9.71617626729731e-29,3.25347961602352e-27,54.5862698889551,"up"
"OGN",1.19419496583475,6.52790771192218,13.0430123696586,1.03616067819207e-28,3.4568002551788e-27,54.5211506153063,"up"
"LRRN1",1.16711852960625,5.39083687649152,13.0280852602543,1.13642362473729e-28,3.77735514384187e-27,54.4291493056559,"up"
"IL1R2",-2.28185460851313,6.34286570692327,-13.0572741625056,1.18362603798778e-28,3.91983993020054e-27,54.394112528563,"down"
"ADRA1B",-0.580393233197083,5.56014645463189,-13.0057947922406,1.2272954961302e-28,4.04962721916538e-27,54.3509999137944,"down"
"FGF14",1.29396690573542,6.08779785018693,13.0228109654956,1.24866504834226e-28,4.10515661893176e-27,54.3368652374791,"up"
"PTH1R",-0.607125045095757,5.49786289772347,-12.9977972523139,1.2999169850833e-28,4.25817009497758e-27,54.29393582761,"down"
"CLEC1B",-0.658317159297725,3.85544707607658,-12.9854544996363,1.42050964140945e-28,4.6363998801382e-27,54.2058742343083,"down"
"GSTA4",-0.658912636039515,6.70617840014445,-12.9779901480667,1.49879756562753e-28,4.87432690317932e-27,54.1526223182281,"down"
"CCNB1IP1",-0.470282971188996,5.88582503367177,-12.9760373769679,1.51998060785226e-28,4.92549988372483e-27,54.138691408268,"down"
"TMEM97",-0.718029988458784,6.45182351405998,-12.9713272683404,1.5723133043217e-28,5.07688735156161e-27,54.105090701852,"down"
"OSBPL3",0.829150841691619,7.19957504418417,12.9631437468798,1.66755470895911e-28,5.36525342480403e-27,54.0467143449473,"up"
"CYSLTR1",0.935688032764875,6.57859157239598,12.9513617412997,1.81488657739505e-28,5.81857785327256e-27,53.96267480496,"up"
"SLCO1A2",-0.862202336272194,3.3541347551371,-12.9497944153362,1.83544165748118e-28,5.86368481458916e-27,53.9514958289505,"down"
"PKDCC",-0.827289589784564,6.29298898725375,-12.9453868938648,1.89450030863252e-28,6.03104834167134e-27,53.9200598239221,"down"
"BLVRB",-0.622957416944718,6.53640139528149,-12.9430575831985,1.92647485516711e-28,6.11131900546169e-27,53.903446777801,"down"
"DMD",0.937371778917638,6.24839720839502,12.9111209592842,2.42331564700882e-28,7.66055830930305e-27,53.6756990839168,"up"
"VSIR",-0.573052366485198,6.80822823007875,-12.8988391627031,2.64682174628252e-28,8.33794961956107e-27,53.5881296562399,"down"
"SYNPO2",1.53880278297181,7.90967386354168,12.9273906357873,2.68545528869518e-28,8.43027821704621e-27,53.5785352367029,"up"
"CHRM2",-0.710612587027872,4.65176220531214,-12.8859054188743,2.90448719384269e-28,9.08632135623937e-27,53.4959209843674,"down"
"NAB1",0.466710225250866,6.37957413433362,12.8818732098137,2.98983008466587e-28,9.32105303291867e-27,53.4671760503601,"up"
"TTC39A",-0.648095352570118,5.63577536703856,-12.8796639243682,3.03764785352436e-28,9.43758565076072e-27,53.4514268215369,"down"
"GEM",1.22350741196804,7.64961482330232,12.8874170098355,3.22716154469215e-28,9.99204367313758e-27,53.3939038441002,"up"
"PGM2L1",0.991526135831301,6.12083241673016,12.867101495603,3.3438933301536e-28,1.0311656651857e-26,53.3562155532818,"up"
"MVD",-0.588192380286232,6.19605737841971,-12.8659019834834,3.35319882274743e-28,1.0311656651857e-26,53.3533290083551,"down"
"TOGARAM1",0.745492948819051,6.78012568557109,12.8494686469061,3.77317587547152e-28,1.1563824776318e-26,53.2362032776285,"up"
"ADAMTS8",-0.779823452446227,6.6531487285266,-12.8340708359601,4.21424301359504e-28,1.28719496911867e-26,53.126472389528,"down"
"EFNB1",-0.647287929040864,5.80259063651488,-12.8266759210284,4.4440189334314e-28,1.352807245022e-26,53.0737782770385,"down"
"MUCL3",-0.937065423003368,5.13649157857499,-12.8257685345036,4.4730619628194e-28,1.35707896663927e-26,53.0673127161253,"down"
"PAMR1",1.04011627003922,6.14216131098764,12.8007760492434,5.49727398763247e-28,1.6622359238189e-26,52.8632638600294,"up"
"KLF15",-0.843964872723677,6.45650344550699,-12.7877356478627,5.87711179501464e-28,1.77116559129091e-26,52.7963548267065,"down"
"PDP2",-0.539038403307649,6.26983949173858,-12.7854254028014,5.97536522779362e-28,1.79479325662731e-26,52.7798987689119,"down"
"RFLNB",-0.747965635527553,7.05165064777485,-12.7843092120998,6.02342236456634e-28,1.80323713900809e-26,52.7719481720126,"down"
"ABCC5",0.754277397954213,6.6362017991315,12.7755623571984,6.41362815360697e-28,1.91371657217032e-26,52.7096472144978,"up"
"EFR3B",-0.692247845832902,5.4708350169377,-12.7708644420543,6.63352695749459e-28,1.97281964548384e-26,52.6761874712216,"down"
"CACNB1",-0.554073821912641,5.84904094443575,-12.7689116419701,6.72713426141022e-28,1.99409904450524e-26,52.6622795370982,"down"
"MDK",0.749552550486472,7.43943899028558,12.7607991889469,7.1303400000403e-28,2.10671254707073e-26,52.6045048106392,"up"
"NET1",0.675614288568155,7.58408509468841,12.7601073929675,7.16582082818447e-28,2.11029922174644e-26,52.5995782146321,"up"
"FTO",0.601213014029392,8.15958799348817,12.7555770951582,7.40256965478959e-28,2.17294260548548e-26,52.5673166312536,"up"
"HOPX",-0.832387240653071,6.28380955893095,-12.7491526294766,7.75176207800319e-28,2.26808028955427e-26,52.5215683356564,"down"
"TEAD4",-0.597757631552102,5.91343697371913,-12.741632631955,8.18145514594038e-28,2.38608180562732e-26,52.4680221280969,"down"
"RBFOX2",0.469903962053102,8.04692932039392,12.7318424584222,8.77670803226396e-28,2.55145393310927e-26,52.3983165021308,"up"
"TUBB1",-0.855292997855912,4.84899940217706,-12.728173309961,9.0107753026739e-28,2.61110318947034e-26,52.3721938974558,"down"
"UNC13D",-0.718960657825161,6.39408798062732,-12.7224030310919,9.39155709061171e-28,2.71274976537446e-26,52.3311139861361,"down"
"NEK1",0.679864981527532,6.58127102677774,12.7215948457665,9.44615728980616e-28,2.71521584778837e-26,52.3253605045177,"up"
"GPRIN2",-0.717349502243676,5.89555774061319,-12.7213883431123,9.4601591865207e-28,2.71521584778837e-26,52.3238904162542,"down"
"TMTC3",0.605760040257149,7.73198764071544,12.7117802657369,1.01350775809012e-27,2.89972267116859e-26,52.2554937560751,"up"
"PLA2G1B",-1.81144541321918,6.14319231481934,-12.7493919621747,1.02447140061315e-27,2.92184414288437e-26,52.2510985416461,"down"
"IL18RAP",-1.46216726995357,5.31653306779859,-12.7314429890114,1.07214605359769e-27,3.04819889011846e-26,52.2040984882658,"down"
"TDRD10",-0.62583833049188,5.26374456246293,-12.6798052779169,1.27470424367074e-27,3.61272760721855e-26,52.0279180684969,"down"
"KLRG2",-0.551969877656708,5.20555530369771,-12.6766141246868,1.30420652975784e-27,3.68479101110643e-26,52.0052093715995,"down"
"ELK3",0.491671512819287,7.67123475060623,12.6741143295357,1.32779274448678e-27,3.739742742338e-26,51.9874209508844,"up"
"PITPNM2",-0.662121884649914,5.73005069889751,-12.6720912454409,1.34719260888885e-27,3.78259887483358e-26,51.97302508862,"down"
"PPIC",0.678121002506608,7.88181871752927,12.6627273818815,1.44073811263291e-27,4.03272856851831e-26,51.9063972811887,"up"
"FADS3",-0.705939900207377,7.03960492772932,-12.6619901433525,1.44837296371778e-27,4.0415864089421e-26,51.9011517709856,"down"
"SMAD6",-1.36835091211413,7.00501827493748,-12.677118491353,1.53871069530511e-27,4.28045642961647e-26,51.8449253930419,"down"
"FAM89A",-0.659589726037394,6.04628850800544,-12.6383621527559,1.71568356459618e-27,4.75812733359327e-26,51.7330562742756,"down"
"SPATS2L",0.492397095835075,8.04182651552493,12.6302592734625,1.8182717602007e-27,5.02721559142953e-26,51.6754191278576,"up"
"CSRNP3",0.650843689461565,4.89566607949392,12.6201315714852,1.9551512788758e-27,5.38918375375491e-26,51.6033854479505,"up"
"EPAS1",-0.856927767418439,10.5545980663652,-12.6188797549445,1.9727694305967e-27,5.42121836535707e-26,51.5944823472776,"down"
"SERPINF2",-0.663256451720485,5.5282635555884,-12.6047913709258,2.18232661806831e-27,5.97891362241078e-26,51.4942912560029,"down"
"ALDH1L1",-0.478568596587933,4.92643380959414,-12.597981747598,2.29144485168842e-27,6.25889815834291e-26,51.4458688606495,"down"
"GGTLC1",-0.812796236397262,4.90539427116431,-12.5974822451374,2.29966020213951e-27,6.26241803841667e-26,51.442317088629,"down"
"ITGAV",0.594437901727861,9.24825520027916,12.5932306909891,2.37078722220112e-27,6.43672290568179e-26,51.4120866177581,"up"
"FADS1",-0.829195878579656,7.31810962639775,-12.592575351485,2.38194456585203e-27,6.44765294008031e-26,51.4074269715556,"down"
"CC2D2A",1.06486387065805,6.40753612932863,12.5847316229086,2.63272758947966e-27,7.10522093626437e-26,51.309087093424,"up"
"CFAP69",1.18352243178226,5.43424390553574,12.5718675788988,3.06295353075235e-27,8.24171514033689e-26,51.1602362575238,"up"
"PAK1",0.594709167612087,7.4368238175886,12.5565505037866,3.08320566481583e-27,8.27159122124628e-26,51.1513274740154,"up"
"LMTK2",-0.533685537535516,6.30069216207682,-12.5559354864644,3.09681624018272e-27,8.28352533357751e-26,51.1469561471525,"down"
"TMEM255B",-0.555363280742247,5.87870847157665,-12.5491570208785,3.25086037535784e-27,8.66991995681718e-26,51.0987790206944,"down"
"CXCR1",-1.00012267589194,5.06302555196794,-12.5459619251539,3.3879716059336e-27,9.00897354554864e-26,51.0582053702504,"down"
"CCL23",-0.725582427125211,4.30984770378715,-12.5429787487405,3.39792056081417e-27,9.00897354554864e-26,51.0548706182187,"down"
"NUDT16",-0.572724771807937,6.80104283781811,-12.5261979767766,3.83174723350557e-27,1.01294815023754e-25,50.9356253965715,"down"
"HELLS",0.77994568519727,4.86983045850499,12.5241251315869,3.88903845854708e-27,1.0250961138112e-25,50.9208970722788,"up"
"CHD3",0.454536292398734,7.67599867195515,12.5160289759055,4.12112198559566e-27,1.08311232185379e-25,50.8633739814904,"up"
"VGLL3",-0.809106608717126,7.38956305982893,-12.5145730161427,4.16430225930881e-27,1.09128860076554e-25,50.8530299228965,"down"
"DAPK2",-0.923409266511455,6.71685351963615,-12.5094619512654,4.31949237874474e-27,1.1286858553824e-25,50.8167189420299,"down"
"ATP8B5P",-0.608917920235704,4.00423824078734,-12.5056862477427,4.43783321186022e-27,1.15626657257718e-25,50.7898961421642,"down"
"TNFRSF21",0.693608660201627,7.98108244211647,12.496883730919,4.72645300715574e-27,1.22792705855445e-25,50.7273667580755,"up"
"FGR",-0.766313386832403,7.66647243622683,-12.4824180923607,5.24202833130708e-27,1.35797072043975e-25,50.62462167702,"down"
"RILPL2",-0.505064410135537,6.93939695385921,-12.4819217901983,5.26068041014874e-27,1.35890890251871e-25,50.6210968745898,"down"
"LINC03040",-0.589905597183355,4.32109832768813,-12.4718970256746,5.6519483149668e-27,1.45581950756737e-25,50.5499037307387,"down"
"DUOXA1",-0.74170581791381,7.43222679697136,-12.4606687212769,6.12478932809279e-27,1.57313125895702e-25,50.4701725505581,"down"
"VIPR1",-1.77866136015388,7.60164474331108,-12.475845187556,7.15673480036103e-27,1.83297561841541e-25,50.3218170295851,"down"
"ACP3",-0.711398135374147,5.51436015802298,-12.4381973334728,7.19301275893724e-27,1.83706294784044e-25,50.3106346429793,"down"
"PEBP4",-1.78197170982679,7.55793145825908,-12.4629713764735,7.84142982327362e-27,1.99702442344273e-25,50.2311426043546,"down"
"FMO5",-1.37499606840051,7.22518101603514,-12.4357701879238,8.64878368494801e-27,2.19645093527008e-25,50.1316511680196,"down"
"FAP",1.43168393779974,5.82259982385047,12.4364639242486,8.76218550706312e-27,2.21901734367949e-25,50.119146166066,"up"
"DIPK1A",0.674476961497269,6.4883370762694,12.4051822353458,9.10878336657431e-27,2.30034945299437e-25,50.0763127379783,"up"
